"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"AT3G21175"	0.155514090077324	4.57531903690491	1.49577706108182	0.149797318436173	0.283219678481142	-5.56180556365956
"AT4G04900"	-0.869989203176408	1.81720564382147	-1.49574555313104	0.149805475097947	0.283219678481142	-4.91293148641752
"AT1G04630"	0.161242474137275	4.86243354947872	1.49532495619663	0.149914392511469	0.283399496064535	-5.59140976343596
"AT2G20110"	0.23470303496515	2.46812982984514	1.49527445221557	0.149927475337367	0.283399496064535	-5.15462020460721
"AT4G29520"	0.316348978743213	5.20073716505824	1.49505273117746	0.149984922221766	0.283482664792865	-5.65796932478091
"AT4G32360"	0.182394164345572	3.4006055864772	1.49488377798604	0.150028709301255	0.283540002875242	-5.34397625811916
"AT1G76030"	-0.160475070012253	7.8702184921271	-1.49467773802469	0.150082122208238	0.283615520945734	-5.7392789273237
"AT3G14370"	-0.366633529476812	3.63138637808118	-1.49455045185643	0.15011512710171	0.283652463186092	-5.38335082016968
"AT4G03420"	-0.248873552717821	4.79169608769355	-1.49374696891171	0.150323604797666	0.284020936554163	-5.61274441076518
"AT5G60400"	0.211003481323119	4.25768419166631	1.49344893900586	0.150400994095177	0.284140781865417	-5.50789267208847
"AT4G33140"	0.189962413775193	4.29401408150306	1.49339888964645	0.150413993588055	0.284140781865417	-5.5355795872869
"AT1G49710"	-0.188426558278713	5.08615569428763	-1.4933101793601	0.15043703687632	0.284151962740895	-5.63916479101098
"AT2G21385"	-0.576496649614272	3.80108625287773	-1.49323035893235	0.150457773413808	0.284151962740895	-5.39824702782881
"AT5G51280"	0.16504736117965	5.03735543655548	1.49322043609971	0.150460351428552	0.284151962740895	-5.63407189814215
"AT4G04885"	-0.141472556537098	5.26742558237109	-1.49314210573684	0.150480703421802	0.284164940260824	-5.65593183371135
"AT3G01640"	0.154551364193162	4.7135090341141	1.49304076790803	0.150507036615779	0.284189209231514	-5.57934161845665
"AT1G77360"	0.404654812363593	1.45556430259011	1.49283175051371	0.150561362849767	0.284266325917877	-4.94617658772459
"AT5G01595"	0.570394074050737	0.377739382274443	1.49271209076842	0.150592471135802	0.284292987224523	-4.76039079142665
"AT4G12090"	-0.46411174673687	2.70824893643442	-1.49266402914125	0.150604967334831	0.284292987224523	-5.15426135025017
"AT2G30910"	0.198282002130393	3.90073295165558	1.49262181780453	0.150615943136787	0.284292987224523	-5.445284140136
"AT1G29220"	0.178270826507822	4.5688142473774	1.49238435446536	0.15067770061034	0.284384092476137	-5.57461112143383
"AT2G17290"	-0.244868351946195	6.87433684389891	-1.49228336431749	0.150703971560005	0.284408211323626	-5.74381816361504
"AT1G73980"	-0.181248839419757	5.37951174491714	-1.49216524037505	0.150734704343893	0.284426997073629	-5.6754582141055
"AT1G55910"	-0.339335987695153	3.34963150857005	-1.49214138562768	0.150740911352305	0.284426997073629	-5.33866405167145
"AT5G02520"	0.278152116263386	2.06902842222372	1.49187028871585	0.150811465498272	0.284534654318766	-5.11669382471708
"AT4G00585"	0.146711731079193	6.31663220815852	1.49179549840946	0.150830934753838	0.284539095269352	-5.73574790308979
"AT1G65484"	0.502973949505181	0.857117570114675	1.49172068039289	0.15085041328026	0.284539095269352	-4.81197424740189
"AT2G05070"	-5.68767868255521	4.44593724340288	-1.49169480219845	0.15085715102812	0.284539095269352	-5.00313283323133
"AT3G21865"	0.111844977659024	5.99374242281061	1.49165385936697	0.150867811566677	0.284539095269352	-5.71850357489337
"AT5G13650"	-0.876530266794528	6.86064526492345	-1.49135904894047	0.150944591380152	0.284632645642564	-5.73775916017359
"AT3G54610"	-0.161640206737023	4.15222929345498	-1.49133228152611	0.150951564212431	0.284632645642564	-5.49823358124389
"AT1G30510"	0.266823593300903	7.74447328125761	1.49130787921865	0.150957921170962	0.284632645642564	-5.7434639562301
"AT1G68400"	0.343409544108872	4.37905666078141	1.49098751348381	0.151041398823732	0.284746929530878	-5.54042129884646
"AT1G71030"	-3.01137060148657	0.726402165070156	-1.49097159121258	0.151045548672404	0.284746929530878	-4.63018972002114
"AT2G39570"	0.338973099645311	7.32270625227078	1.49079460386457	0.15109168346676	0.284797295570979	-5.74617174641791
"AT1G04240"	-0.306525021026998	4.67686661472547	-1.49076544156604	0.151099286227032	0.284797295570979	-5.59287820421743
"AT2G37805"	-0.907017449074783	-0.577355104669288	-1.49066255399435	0.151126112042338	0.284805869734387	-4.56269873186764
"AT2G23470"	0.315023315445337	1.75949141184073	1.49064435798785	0.151130856681635	0.284805869734387	-5.02745460966927
"AT4G21230"	-0.331121983974785	4.16539282435702	-1.49046345656481	0.151178033658968	0.284869308083582	-5.50206740329877
"AT5G14320"	-0.987458458371341	5.04959737013372	-1.49026549986147	0.151229672255075	0.284941141503126	-5.59830899222876
"AT4G06599"	0.191642566130073	4.88620933559652	1.49001077773572	0.151296139790201	0.284999058331908	-5.61577758333369
"AT1G06520"	0.911984867071062	1.14454510551029	1.48996047706974	0.151309268138145	0.284999058331908	-4.83920596815098
"AT2G20860"	-0.269454931545575	6.18776663822645	-1.48995247234369	0.151311357437533	0.284999058331908	-5.7262768303153
"AT3G17440"	0.152822686090678	6.20901087246459	1.48994046861904	0.151314490552691	0.284999058331908	-5.73014517302934
"AT4G01150"	-1.23141023575643	5.72510950721618	-1.48986000817413	0.151335493057179	0.285013150508831	-5.66460593315604
"AT5G24740"	0.187792271011817	6.12020539473161	1.48943367677723	0.151446817672983	0.285191256506951	-5.72971582280698
"AT3G50840"	-0.191741204442506	3.88305462563479	-1.48938699096592	0.151459012444214	0.285191256506951	-5.46508571830354
"AT2G36840"	-0.175090200340258	3.25963838854276	-1.4893424401719	0.151470650277601	0.285191256506951	-5.32603028491632
"AT2G31650"	0.213942745198759	3.84688827155126	1.4892635397054	0.151491262938611	0.285204592546746	-5.46150107130003
"AT3G48500"	-0.329465110070438	4.05640201060601	-1.48906925919688	0.151542028287081	0.285256772070535	-5.49376809211593
"AT5G23720"	0.177114082561812	5.48702487044336	1.48905389631896	0.151546043188706	0.285256772070535	-5.69158701593413
"AT4G39050"	0.151813911182087	6.89628725157393	1.48896888998075	0.151568260135141	0.285267189681865	-5.74862744163087
"AT3G26480"	0.412059374093294	1.12274232518874	1.48892916713333	0.151578642866535	0.285267189681865	-4.86631432139828
"AT1G01470"	0.292919967614139	5.65715734796943	1.48871910383567	0.151633558740279	0.285345065010273	-5.71106353279955
"AT1G62250"	-0.651287221656887	3.34235577549684	-1.48862791720686	0.151657402300235	0.285364459563417	-5.29070894830101
"AT2G39100"	-0.201719683707009	3.25567565850688	-1.48852496622667	0.151684325696932	0.285389645277699	-5.29584727369404
"AT5G22390"	-0.858151892775566	2.19572679709561	-1.48834448917726	0.151731532881494	0.285452986447291	-5.10634961332949
"AT3G49220"	0.311792562582423	5.84062991340193	1.48816790377354	0.151777733756615	0.285514423307999	-5.71335737314535
"AT5G56350"	-0.217975911998349	7.47182857581537	-1.48810580008044	0.151793984972978	0.285519514877343	-5.74949188516382
"AT1G14650"	0.123711167304664	6.63235600414503	1.48790642624483	0.151846166480954	0.285592183210074	-5.74632441769375
"AT1G77290"	0.200524207243263	3.09405529931273	1.48778987979734	0.15187667661873	0.285624082712359	-5.29246222698885
"AT2G29510"	0.141432951795442	6.13360345461141	1.48756328174879	0.151936010981659	0.285710179437411	-5.7351681295049
"AT5G59732"	0.247736827204355	2.16109244691869	1.487451104563	0.151965391421987	0.285739318684399	-5.09490599938855
"AT5G42670"	0.176830776046221	3.77077198592304	1.48736209396906	0.15198870758076	0.285739318684399	-5.44427917281378
"AT5G38590"	0.312921190461204	2.98733147146934	1.48734887029803	0.151992171746118	0.285739318684399	-5.27794574514803
"AT3G02770"	0.154997276701889	5.13874378171666	1.48727658980099	0.152011107991094	0.285749434318911	-5.64674084738513
"AT1G01930"	-0.174525510036972	4.30095147535328	-1.48721346669007	0.152027646735843	0.285755041746907	-5.53328899858335
"AT3G21520"	1.24668727521717	0.515221266782273	1.4868779093828	0.152115590042925	0.285894850045012	-4.65937181063351
"AT3G01920"	-0.350894965698031	2.93788409139618	-1.4864033501933	0.152240034117602	0.286103228955963	-5.23200838926571
"AT4G13750"	0.257818758024033	4.59579086212177	1.48611253001935	0.152316337250732	0.286221107973386	-5.59373360041844
"AT1G79840"	0.365540111638673	4.35354779983371	1.48595255111635	0.152358324590572	0.286274488133456	-5.4979025456209
"AT3G59660"	-0.253643167838292	5.95194792473572	-1.48585152026598	0.152384845562439	0.286276328345246	-5.73165450407935
"AT4G25270"	0.31128792980646	1.42439538706146	1.4858453518645	0.152386464912809	0.286276328345246	-4.96930800732768
"AT4G00680"	-0.884164865178478	5.08055340895243	-1.48562556545099	0.152444173187991	0.286359220353132	-5.58792814718107
"AT2G07180"	-0.207982967855362	4.95910610893597	-1.4854830189658	0.152481610486018	0.286380412368632	-5.6004257717161
"AT3G14770"	-0.627708068149909	5.66842565152074	-1.4854555825493	0.152488817034534	0.286380412368632	-5.65934978936748
"AT2G33220"	-0.117581494716966	6.49165764441546	-1.48542743353618	0.152496211045441	0.286380412368632	-5.7489248138179
"AT4G10140"	-0.184077153005382	4.27627858463816	-1.48507854609893	0.15258787898185	0.286527034467967	-5.52155144187356
"AT5G25640"	0.304292501531138	3.68348091556026	1.48502121525425	0.152602946598825	0.286529804427115	-5.44286078651419
"AT4G03070"	-0.396893908120529	1.47519985521878	-1.48467595558875	0.152693712989937	0.286674694498385	-4.99261905851288
"AT5G47310"	0.135431294915771	5.42774781488485	1.48443729865543	0.152756480028135	0.286766996080959	-5.68808331541028
"AT2G02610"	-0.543685930790525	3.21841639576436	-1.48433708691907	0.152782842107415	0.286788090838764	-5.28873261210246
"AT1G20470"	-2.06113017776378	-1.47789906484813	-1.48429115495553	0.152794926385681	0.286788090838764	-4.44084617763564
"AT2G45880"	-0.139774841272684	4.45131151247946	-1.4838667023947	0.15290663290211	0.286948441983354	-5.55188641976692
"AT1G10850"	0.229459948947764	5.14885983188343	1.48386309353441	0.152907582960105	0.286948441983354	-5.65224007010249
"AT5G22280"	0.179006561714988	4.41141298841706	1.48368947168497	0.152953295835032	0.287007415697467	-5.55114546926467
"AT5G13660"	0.216258433060158	3.14158040503991	1.48352382876426	0.152996918340843	0.287007415697467	-5.33267916455245
"AT5G65158"	-1.18069635084838	-1.07807811752367	-1.48351815208293	0.152998413490074	0.287007415697467	-4.4907681805665
"AT2G03890"	0.170432720937709	7.09526532858683	1.4835176644078	0.152998541936644	0.287007415697467	-5.75621656846342
"AT3G50220"	-0.405784273880265	2.86433981334965	-1.48348523213056	0.153007084326762	0.287007415697467	-5.29040660296699
"AT3G09150"	0.282046306847186	2.45336875898882	1.48324580273524	0.153070160074955	0.287100184569806	-5.17722281107114
"AT3G14225"	-0.494197357883081	0.621673340868675	-1.48282862352062	0.153180113308506	0.287256826051051	-4.7983952898316
"AT5G46580"	-0.783567599811061	3.81238998050461	-1.48279115241645	0.153189992481041	0.287256826051051	-5.4255544286853
"AT5G57030"	-0.938914743267813	3.38364003617344	-1.48272599888627	0.153207171301696	0.287256826051051	-5.32679234670454
"AT3G49940"	-0.206745828886362	6.78656508417042	-1.48270636640088	0.153212348044009	0.287256826051051	-5.75750241248266
"AT1G10600"	-0.240042822163874	3.3940409090236	-1.4826704843811	0.153221809872771	0.287256826051051	-5.34805427642502
"AT2G37570"	-0.177501816019332	5.8395600479725	-1.48236177673212	0.153303233553526	0.287383918480065	-5.72688520765022
"AT4G24240"	-0.196226983593903	5.47607505221722	-1.48212690984375	0.153365204903962	0.287474525998179	-5.69035018895851
"AT1G09310"	-3.45761220982647	3.89164003748394	-1.48199244533477	0.153400693555042	0.287515481474197	-5.15820959421802
"AT4G00770"	0.467345708720129	1.80437929896584	1.48171135136415	0.153474903156144	0.287628997024495	-5.0848314317197
"AT2G29720"	0.590322510400437	1.99573264094897	1.48157255618511	0.153511556280219	0.287672113644504	-5.02361265977943
"AT2G41640"	-0.440700964199366	3.84062788341419	-1.481416955512	0.15355265590506	0.287723554353659	-5.43822825739339
"AT5G18040"	0.266552925051808	3.28695150055934	1.48126508822296	0.153592778071549	0.287766496385436	-5.33099508324315
"AT2G40165"	0.332086977539583	1.53281196142075	1.48122687300454	0.153602875584864	0.287766496385436	-4.98386085200379
"AT1G06420"	0.595009651837413	1.5171676815503	1.48100494954387	0.153661524585084	0.287850789856356	-4.98568986396479
"AT5G03020"	-0.590384412697403	-0.246401652898628	-1.4807354751831	0.153732764705295	0.287958652922304	-4.63641414775972
"AT4G15570"	0.300656189904722	4.3960843738282	1.48061179298969	0.153765471215275	0.287994325474722	-5.55123368397766
"AT5G23090"	-0.163128526869728	4.07532607004403	-1.48046021583967	0.153805562008961	0.288043820819909	-5.47268034584741
"AT2G32295"	-0.295663554870035	4.55031929109357	-1.4803978726545	0.153822053696434	0.288049115387833	-5.5834108017271
"AT2G25970"	0.134249261246295	6.93945888069863	1.48005999189945	0.153911458638447	0.288174949767458	-5.76085064555213
"AT2G32100"	-0.830206960383038	1.49299450229432	-1.48004059665692	0.153916592003406	0.288174949767458	-5.00674311701707
"AT5G40760"	-0.276377165707797	7.39632449473031	-1.47953527267614	0.154050386022803	0.288392114500251	-5.76150753124342
"AT2G32670"	0.737237252151605	-0.816758642339711	1.47949919029435	0.154059943139816	0.288392114500251	-4.55581929837513
"AT4G24700"	-1.6082531297168	0.238111113853699	-1.47935971174461	0.154096891281663	0.288435665798034	-4.60809663177382
"AT2G36990"	-0.860991172685522	4.06327975876404	-1.479164848199	0.15414852312232	0.288478811105075	-5.46542059549404
"AT1G22430"	-0.650842905163704	3.53230673011156	-1.47910066765879	0.154165531749565	0.288478811105075	-5.40719511406051
"AT5G05330"	0.454835671083495	0.866056514961635	1.47909038649358	0.154168256526212	0.288478811105075	-4.8972545617284
"AT5G01280"	-0.904308050891225	2.28441079846344	-1.47906614429952	0.154174681494771	0.288478811105075	-5.06332904890161
"AT1G42550"	-1.05759341937696	5.32778821108331	-1.47871642625239	0.154267392438536	0.28862666482687	-5.63064300845753
"AT5G18255"	-0.157466144695657	4.29120700268247	-1.47814061182026	0.154420141054483	0.288864577925072	-5.53225668640089
"AT2G25240"	-0.92675093970403	3.90038319928496	-1.47813375564892	0.154421960561558	0.288864577925072	-5.36694432749897
"AT4G21865"	0.35970554027513	1.4948138954056	1.47802723418535	0.154450231727455	0.288891826514174	-4.96413665155093
"AT5G08760"	-2.38035295280913	-1.62971755241937	-1.47784411521337	0.154498842003248	0.288957110232319	-4.45227037750532
"AT4G23410"	-0.375428907098367	2.96765441960611	-1.47770818692247	0.154534933233804	0.288991492044583	-5.30154937344367
"AT3G15130"	0.406007289371431	1.52111993832101	1.47767161927015	0.154544643729534	0.288991492044583	-4.99182521816985
"AT5G19620"	0.218241639651849	4.41949645722812	1.47740779186965	0.154614717522315	0.289096881796204	-5.56975939723857
"AT4G19650"	0.362396324524944	2.44205508680125	1.47709085699209	0.15469893116444	0.289210787454833	-5.17971257791854
"AT4G02630"	0.33165454211377	3.65016800701069	1.47707526218093	0.154703075870052	0.289210787454833	-5.41847549524039
"AT3G22420"	-1.15520644347815	2.57118572777565	-1.4770142660778	0.154719287958204	0.289215446498089	-5.11279992172086
"AT1G21830"	-0.43914345319565	3.34741263002398	-1.47683772948819	0.154766217233702	0.289277519000394	-5.36309102503807
"AT5G26742"	-0.744930993723302	6.76192615293485	-1.47645381343479	0.154868314907075	0.289442688025635	-5.76029891734515
"AT5G06490"	-1.24947392201931	-0.739866430090576	-1.47638834620009	0.154885730578448	0.289449574520717	-4.51226300327214
"AT1G79660"	-0.155389699487377	4.89218936362219	-1.47628326300302	0.154913688273305	0.289476158922194	-5.62806273508785
"AT4G34110"	0.0964802694158298	9.56357100863595	1.47609133265347	0.15496476252875	0.289545931049995	-5.74475098456185
"AT1G49100"	-1.40821392074414	0.876751641989927	-1.47588815186798	0.155018845575107	0.289621312126496	-4.75964671655414
"AT1G02700"	-0.695231594956963	-0.291514417306593	-1.47575690339872	0.155053789720239	0.289660925850995	-4.69413175148438
"AT1G08310"	-0.607240110374323	2.60052921146241	-1.47539861496206	0.155149214631483	0.289796300287076	-5.21254712231686
"AT1G71270"	0.177835893249271	5.99615128816977	1.47534982204943	0.155162213616176	0.289796300287076	-5.74764055475226
"AT1G48120"	-0.248211492888813	4.25548642626809	-1.47532999050768	0.155167497217278	0.289796300287076	-5.55162978519715
"AT5G14970"	-0.457185697420575	4.41697818292568	-1.47518599792568	0.155205864712462	0.28984227747508	-5.54199072307026
"AT1G53887"	0.501846670261413	0.114049003061451	1.47508787557513	0.155232014299974	0.289865431964164	-4.738774864162
"AT3G56640"	0.174579977664165	4.42141167252879	1.47457585519528	0.15536852589301	0.290094643562857	-5.55810573074021
"AT1G27720"	-0.541089188461624	1.00902662283978	-1.47447492061967	0.155395447963	0.290119213803918	-4.86057878716475
"AT2G23590"	-2.50539835661424	-2.09115238445416	-1.47441154561311	0.155412353789749	0.290125081286566	-4.42650613975221
"AT1G24095"	-0.311658522633592	2.55133170419237	-1.47404257338471	0.155510810063247	0.290283173304989	-5.20070233616683
